epoch,directional_accuracy,learning_rate,loss,val_directional_accuracy,val_loss
0,0.5032772421836853,0.0003000000142492354,0.46503975987434387,0.5115604996681213,0.4601747393608093
1,0.5077407360076904,0.0003000000142492354,0.46254807710647583,0.5113257169723511,0.46044430136680603
2,0.5080226063728333,0.0003000000142492354,0.4621042311191559,0.5069285035133362,0.46258115768432617
3,0.5088968873023987,0.0003000000142492354,0.46179288625717163,0.5084226727485657,0.4627709984779358
4,0.5131210088729858,9.000000136438757e-05,0.4608551263809204,0.505930483341217,0.4622192084789276
5,0.514656126499176,9.000000136438757e-05,0.4608016312122345,0.5050448775291443,0.4629629850387573
6,0.5139430165290833,9.000000136438757e-05,0.4607158303260803,0.5051354765892029,0.4627651870250702
